OTU.ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU2319,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,Periconia variicolor
OTU2320,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU2321,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU2322,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU2323,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2324,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU2325,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2326,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2327,Fungi,NA,NA,NA,NA,NA,NA
OTU2328,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA
OTU2329,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,NA,NA,NA
OTU2330,Fungi,Basidiomycota,Agaricomycetes,Boletales,Rhizopogonaceae,Rhizopogon,NA
OTU2331,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2332,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2333,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2334,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria,NA
OTU2336,Fungi,Ascomycota,Lecanoromycetes,Pertusariales,Megasporaceae,Circinaria,NA
OTU2337,Fungi,Neocallimastigomycota,Neocallimastigomycetes,Neocallimastigales,NA,NA,NA
OTU2338,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2339,Fungi,NA,NA,NA,NA,NA,NA
OTU2340,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Torulaceae,Torula,NA
OTU2342,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU2343,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU2344,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU2345,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU2346,Fungi,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA
OTU2347,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA
OTU2348,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Deniquelata,Deniquelata barringtoniae
OTU2349,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2350,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,NA,NA,NA
OTU2351,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2352,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,NA,NA
OTU2353,Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothideaceae,Cylindroseptoria,Cylindroseptoria pistaciae
OTU2354,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,NA,NA
OTU2355,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,NA,NA,NA
OTU2356,Fungi,NA,NA,NA,NA,NA,NA
OTU2357,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU2358,Fungi,NA,NA,NA,NA,NA,NA
OTU2359,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU2360,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,NA
OTU2361,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU2362,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Piloderma,NA
OTU2363,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2364,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2365,Fungi,NA,NA,NA,NA,NA,NA
OTU2366,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,NA,NA,NA
OTU2367,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2368,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU2369,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,NA,NA
OTU2370,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2371,Fungi,NA,NA,NA,NA,NA,NA
OTU2372,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Thielavia,NA
OTU2373,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2374,Fungi,Ascomycota,Eurotiomycetes,Onygenales,NA,NA,NA
OTU2375,Fungi,NA,NA,NA,NA,NA,NA
OTU2376,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU2377,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU2378,Fungi,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA
OTU2379,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU2380,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,NA,NA,NA
OTU2382,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2383,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA
OTU2384,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,NA,NA
OTU2385,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA
OTU2386,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2387,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,NA
OTU2388,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,Acremonium,Acremonium dichromosporum
OTU2389,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2390,Fungi,NA,NA,NA,NA,NA,NA
OTU2392,Fungi,Blastocladiomycota,Blastocladiomycetes,Blastocladiales,NA,NA,NA
OTU2393,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU2394,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaeta,Pyrenochaeta cava
OTU2395,Fungi,Ascomycota,Sordariomycetes,Xylariales,NA,NA,NA
OTU2396,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,NA
OTU2397,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,NA,NA,NA
OTU2398,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU2400,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU2401,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2402,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU2403,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2404,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU2405,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU2406,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU2407,Fungi,NA,NA,NA,NA,NA,NA
OTU2408,Fungi,NA,NA,NA,NA,NA,NA
OTU2409,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,NA,NA,NA
OTU2410,Fungi,Glomeromycota,Glomeromycetes,Glomerales,NA,NA,NA
OTU2411,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2412,Fungi,NA,NA,NA,NA,NA,NA
OTU2413,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU2414,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU2415,Fungi,Ascomycota,Eurotiomycetes,Onygenales,NA,NA,NA
OTU2416,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2418,Fungi,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA
OTU2419,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Orbilia,Orbilia septispora
OTU2420,Fungi,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA
OTU2421,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,NA
OTU2422,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,NA,NA
OTU2423,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU2424,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Stachybotrys,Stachybotrys microspora
OTU2425,Fungi,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA
OTU2426,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,NA,NA,NA
OTU2427,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,NA
OTU2428,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Myceliophthora,NA
OTU2429,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2430,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Verticillium,NA
OTU2431,Fungi,Basidiomycota,Cystobasidiomycetes,Naohideales,NA,NA,NA
OTU2432,Fungi,Entomophthoromycota,Basidiobolomycetes,Basidiobolales,Basidiobolaceae,Basidiobolus,Basidiobolus ranarum
OTU2433,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria,NA
OTU2434,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomidium,Chaetomidium arxii
OTU2435,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2436,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU2437,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2438,Fungi,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA
OTU2439,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2440,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU2441,Fungi,NA,NA,NA,NA,NA,NA
OTU2442,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2443,Fungi,NA,NA,NA,NA,NA,NA
OTU2444,Fungi,Entomophthoromycota,Entomophthoromycetes,Entomophthorales,NA,NA,NA
OTU2445,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU2446,Fungi,NA,NA,NA,NA,NA,NA
OTU2447,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2448,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2450,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU2451,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU2452,Fungi,NA,NA,NA,NA,NA,NA
OTU2453,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,NA
OTU2454,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Pyrenophora,Pyrenophora avenae
OTU2455,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU2456,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2457,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU2458,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU2459,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2460,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaeta,Pyrenochaeta lycopersici
OTU2461,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2462,Fungi,Neocallimastigomycota,Neocallimastigomycetes,Neocallimastigales,NA,NA,NA
OTU2463,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2464,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2465,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,NA,NA,NA
OTU2466,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2467,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU2468,Fungi,Basidiomycota,Cystobasidiomycetes,NA,NA,NA,NA
OTU2469,Fungi,Ascomycota,Sordariomycetes,Xylariales,NA,NA,NA
OTU2470,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU2471,Fungi,Zoopagomycota,Zoopagomycetes,Zoopagales,NA,NA,NA
OTU2473,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU2474,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU2475,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Deniquelata,Deniquelata barringtoniae
OTU2476,Fungi,Ascomycota,Eurotiomycetes,Onygenales,NA,NA,NA
OTU2477,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU2478,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2479,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU2480,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU2481,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,NA,NA,NA
OTU2482,Fungi,Ascomycota,Lecanoromycetes,Teloschistales,NA,NA,NA
OTU2483,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA
OTU2484,Fungi,NA,NA,NA,NA,NA,NA
OTU2485,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU2486,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2487,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU2488,Fungi,NA,NA,NA,NA,NA,NA
OTU2489,Fungi,NA,NA,NA,NA,NA,NA
OTU2490,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2491,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU2492,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2493,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,NA,NA
OTU2494,Fungi,Ascomycota,Lecanoromycetes,Umbilicariales,NA,NA,NA
OTU2495,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2496,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU2497,Fungi,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA
OTU2498,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2500,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2501,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,NA
OTU2502,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2503,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,NA,NA,NA
OTU2504,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU2505,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2506,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2507,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2508,Fungi,NA,NA,NA,NA,NA,NA
OTU2510,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU2511,Fungi,NA,NA,NA,NA,NA,NA
OTU2512,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU2513,Fungi,NA,NA,NA,NA,NA,NA
OTU2514,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU2515,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2516,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2517,Fungi,Entomophthoromycota,Entomophthoromycetes,Entomophthorales,NA,NA,NA
OTU2518,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2519,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2520,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU2521,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,NA,NA,NA
OTU2522,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2523,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2524,Fungi,Neocallimastigomycota,Neocallimastigomycetes,Neocallimastigales,NA,NA,NA
OTU2525,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2526,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2527,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2528,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2529,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,Acarosporaceae,Acarospora,NA
OTU2530,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2531,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2532,Fungi,Neocallimastigomycota,Neocallimastigomycetes,Neocallimastigales,NA,NA,NA
OTU2533,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2534,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2535,Fungi,Ascomycota,Geoglossomycetes,Geoglossales,NA,NA,NA
OTU2536,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Sigarispora,NA
OTU2537,Fungi,Basidiomycota,Cystobasidiomycetes,NA,NA,NA,NA
OTU2538,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2539,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU2540,Fungi,Entomophthoromycota,Entomophthoromycetes,Entomophthorales,NA,NA,NA
OTU2541,Fungi,NA,NA,NA,NA,NA,NA
OTU2542,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,NA
OTU2543,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2544,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,NA,NA
OTU2545,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Deniquelata,Deniquelata barringtoniae
OTU2546,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Scytalidium,NA
OTU2547,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU2548,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,NA,NA,NA
OTU2549,Fungi,NA,NA,NA,NA,NA,NA
OTU2550,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,NA,NA,NA
OTU2551,Fungi,Ascomycota,Eurotiomycetes,NA,NA,NA,NA
OTU2552,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2553,Fungi,Neocallimastigomycota,Neocallimastigomycetes,Neocallimastigales,NA,NA,NA
OTU2554,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU2555,Fungi,Basidiomycota,Agaricomycetes,Boletales,Pisolithaceae,Pisolithus,NA
OTU2556,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Gymnopilus,Gymnopilus penetrans
OTU2557,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2558,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2560,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2561,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala sideris
OTU2562,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU2563,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Chaetocladiaceae,Chaetocladium,Chaetocladium jonesii
OTU2564,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU2565,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU2566,Fungi,Ascomycota,Sordariomycetes,Xylariales,NA,NA,NA
OTU2567,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2568,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU2569,Fungi,NA,NA,NA,NA,NA,NA
